District,Crop,Year,Area,Production,Yield,RH2M,GWETTOP,T2M_MAX,T2M_MIN,GWETROOT,WS2M_MAX,WS2M_MIN,PRECTOTCORR
Saptari,Paddy,201920,49519,176508,3560,70.44,0.64,40.88,6.51,0.65,7.58,0.01,5.27
Saptari,Paddy,202021,50325,178045,3540,68.5,0.64,40.31,7.33,0.66,8.79,0.03,5.31
Saptari,Paddy,202122,50864,172195,3390,71.12,0.63,40.01,7.1,0.63,7.3,0.01,4.46
Saptari,Millet,201415,200,260,1300,59.56,0.49,40.82,7.37,0.5,7.76,0.01,5.27
Saptari,Millet,201516,200,260,1300,60.25,0.55,43.22,7.97,0.57,9.21,0.01,5.27
Saptari,Millet,201617,192,250,1290,61.94,0.53,40.76,7.24,0.54,9.15,0.02,5.27
Saptari,Millet,201718,190,250,1270,57.81,0.45,39.65,6.98,0.47,8.27,0.03,5.27
Saptari,Millet,201819,189,241,1270,62.56,0.53,42.11,5.62,0.54,8.89,0.03,5.27
Saptari,Millet,201920,181,227,1250,70.44,0.64,40.88,6.51,0.65,7.58,0.01,5.27
Saptari,Millet,202021,183,231,1260,68.5,0.64,40.31,7.33,0.66,8.79,0.03,5.31
Saptari,Millet,202122,183,231,1260,71.12,0.63,40.01,7.1,0.63,7.3,0.01,4.46
Saptari,Barley,201415,0,0,0,59.56,0.49,40.82,7.37,0.5,7.76,0.01,5.27
Saptari,Barley,201516,0,0,0,60.25,0.55,43.22,7.97,0.57,9.21,0.01,5.27
Saptari,Barley,201617,0,0,0,61.94,0.53,40.76,7.24,0.54,9.15,0.02,5.27
Saptari,Barley,201718,0,0,0,57.81,0.45,39.65,6.98,0.47,8.27,0.03,5.27
Saptari,Barley,201819,0,0,0,62.56,0.53,42.11,5.62,0.54,8.89,0.03,5.27
Saptari,Barley,201920,0,0,0,70.44,0.64,40.88,6.51,0.65,7.58,0.01,5.27
Saptari,Barley,202021,12,19,1580,68.5,0.64,40.31,7.33,0.66,8.79,0.03,5.31
Saptari,Barley,202122,0,0,0,71.12,0.63,40.01,7.1,0.63,7.3,0.01,4.46
Saptari,Maize,201415,3000,7000,2333,59.56,0.49,40.82,7.37,0.5,7.76,0.01,5.27
Saptari,Maize,201516,2500,6500,2600,60.25,0.55,43.22,7.97,0.57,9.21,0.01,5.27
Saptari,Maize,201617,2800,6890,2442,61.94,0.53,40.76,7.24,0.54,9.15,0.02,5.27
Saptari,Maize,201718,3660,9338,2710,57.81,0.45,39.65,6.98,0.47,8.27,0.03,5.27
Saptari,Maize,201819,3854,10999,2850,62.56,0.53,42.11,5.62,0.54,8.89,0.03,5.27
Saptari,Maize,201920,3922,12517,3190,70.44,0.64,40.88,6.51,0.65,7.58,0.01,5.27
Saptari,Maize,202021,3930,12920,3290,68.5,0.64,40.31,7.33,0.66,8.79,0.03,5.31
Saptari,Maize,202122,6589,23211,3520,71.12,0.63,40.01,7.1,0.63,7.3,0.01,4.46
Saptari,Wheat,201415,15000,40000,2667,59.56,0.49,40.82,7.37,0.5,7.76,0.01,5.27
Saptari,Wheat,201516,17000,41000,2412,60.25,0.55,43.22,7.97,0.57,9.21,0.01,5.27
Saptari,Wheat,201617,17000,42380,2518,61.94,0.53,40.76,7.24,0.54,9.15,0.02,5.27
Saptari,Wheat,201718,15417,54390,3700,57.81,0.45,39.65,6.98,0.47,8.27,0.03,5.27
Saptari,Wheat,201819,15273,53103,3480,62.56,0.53,42.11,5.62,0.54,8.89,0.03,5.27
Saptari,Wheat,201920,15314,54343,3550,70.44,0.64,40.88,6.51,0.65,7.58,0.01,5.27
Saptari,Wheat,202021,15317,53300,3480,68.5,0.64,40.31,7.33,0.66,8.79,0.03,5.31
Saptari,Wheat,202122,15017,54351,3620,71.12,0.63,40.01,7.1,0.63,7.3,0.01,4.46
Morang,Paddy,201415,82550,288925,3500,60.44,0.52,39.9,8.44,0.54,7.51,0.02,5.27
Morang,Paddy,201516,78000,275925,3538,60.56,0.57,42.7,8.4,0.59,9.24,0.03,5.27
Morang,Paddy,201617,79920,278850,3580,63.12,0.55,40.4,7.17,0.56,8.84,0.04,5.27
Morang,Paddy,201718,82300,313400,3790,59.44,0.48,38.33,7.12,0.51,7.32,0.02,5.27
Morang,Paddy,201819,87800,363492,4140,63.38,0.55,41.06,6.49,0.56,8.77,0.04,5.27
Morang,Paddy,201920,86634,367070,4240,70.56,0.66,38.81,7.11,0.65,7.34,0.01,5.27
Morang,Paddy,202021,86853,369195,4250,68.19,0.64,39.89,8.84,0.65,8.23,0.03,5.34
Morang,Paddy,202122,87746,354000,4030,70.94,0.63,39.41,7.86,0.62,7.37,0.02,4.47
Morang,Millet,201415,1510,1661,1100,60.44,0.52,39.9,8.44,0.54,7.51,0.02,5.27
Morang,Millet,201516,1348,1617,1200,60.56,0.57,42.7,8.4,0.59,9.24,0.03,5.27
Morang,Millet,201617,1356,1610,1200,63.12,0.55,40.4,7.17,0.56,8.84,0.04,5.27
Morang,Millet,201718,1300,1608,1219,59.44,0.48,38.33,7.12,0.51,7.32,0.02,5.27
Morang,Millet,201819,1321,1606,1220,63.38,0.55,41.06,6.49,0.56,8.77,0.04,5.27
Morang,Millet,201920,1218,1507,1240,70.56,0.66,38.81,7.11,0.65,7.34,0.01,5.27
Morang,Millet,202021,1231,1533,1250,68.19,0.64,39.89,8.84,0.65,8.23,0.03,5.34
Morang,Millet,202122,1531,1833,1200,70.94,0.63,39.41,7.86,0.62,7.37,0.02,4.47
Morang,Barley,201415,0,0,0,60.44,0.52,39.9,8.44,0.54,7.51,0.02,5.27
Morang,Barley,201516,0,0,0,60.56,0.57,42.7,8.4,0.59,9.24,0.03,5.27
Morang,Barley,201617,0,0,0,63.12,0.55,40.4,7.17,0.56,8.84,0.04,5.27
Morang,Barley,201718,0,0,0,59.44,0.48,38.33,7.12,0.51,7.32,0.02,5.27
Morang,Barley,201819,0,0,0,63.38,0.55,41.06,6.49,0.56,8.77,0.04,5.27
Morang,Barley,201920,0,0,0,70.56,0.66,38.81,7.11,0.65,7.34,0.01,5.27
Morang,Barley,202021,68,71,1040,68.19,0.64,39.89,8.84,0.65,8.23,0.03,5.34
Morang,Barley,202122,0,0,0,70.94,0.63,39.41,7.86,0.62,7.37,0.02,4.47
Morang,Maize,201415,14200,48220,3396,60.44,0.52,39.9,8.44,0.54,7.51,0.02,5.27
Morang,Maize,201516,14000,46000,3296,60.56,0.57,42.7,8.4,0.59,9.24,0.03,5.27
Morang,Maize,201617,15590,59908,3490,63.12,0.55,40.4,7.17,0.56,8.84,0.04,5.27
Morang,Maize,201718,16500,61042,3558,59.44,0.48,38.33,7.12,0.51,7.32,0.02,5.27
Morang,Maize,201819,17290,67103,3880,63.38,0.55,41.06,6.49,0.56,8.77,0.04,5.27
Morang,Maize,201920,17255,68286,3960,70.56,0.66,38.81,7.11,0.65,7.34,0.01,5.27
Morang,Maize,202021,17991,69485,3860,68.19,0.64,39.89,8.84,0.65,8.23,0.03,5.34
Morang,Maize,202122,18552,688011,3710,70.94,0.63,39.41,7.86,0.62,7.37,0.02,4.47
Morang,Wheat,201415,16100,42000,2609,60.44,0.52,39.9,8.44,0.54,7.51,0.02,5.27
Morang,Wheat,201516,16100,34615,2150,60.56,0.57,42.7,8.4,0.59,9.24,0.03,5.27
Morang,Wheat,201617,17240,39900,2800,63.12,0.55,40.4,7.17,0.56,8.84,0.04,5.27
Morang,Wheat,201718,12305,41900,3302,59.44,0.48,38.33,7.12,0.51,7.32,0.02,5.27
Morang,Wheat,201819,12305,42773,3480,63.38,0.55,41.06,6.49,0.56,8.77,0.04,5.27
Morang,Wheat,201920,12639,39434,3120,70.56,0.66,38.81,7.11,0.65,7.34,0.01,5.27
Morang,Wheat,202021,12640,38440,3040,68.19,0.64,39.89,8.84,0.65,8.23,0.03,5.34
Morang,Wheat,202122,11755,33687,2870,70.94,0.63,39.41,7.86,0.62,7.37,0.02,4.47
Chitwan,Paddy,201415,29400,103500,3520,58.81,0.57,42.9,4,0.59,5.77,0.02,5.27
Chitwan,Paddy,201516,27342,92925,3399,56.12,0.55,42.62,7.47,0.59,8.7,0.02,5.27
Chitwan,Paddy,201617,26602,99803,3590,58.19,0.56,41.98,7.85,0.58,5.84,0.02,5.27
Chitwan,Paddy,201718,26480,102850,3880,55.94,0.51,39.72,5.97,0.53,5.55,0.02,5.27
Chitwan,Paddy,201819,26539,105360,3970,62.25,0.59,41.84,4.06,0.61,6.8,0.01,5.27
Chitwan,Paddy,201920,26005,104075,4000,66.81,0.63,39.66,4.77,0.64,6.71,0.02,5.27
Chitwan,Paddy,202021,28457,113376,3980,64.94,0.65,40.16,5.62,0.68,7.64,0.01,7.15
Chitwan,Paddy,202122,27403,104544,3820,68.88,0.65,40.46,6.2,0.66,6.43,0.02,5.16
Chitwan,Millet,201415,1550,1550,1000,58.81,0.57,42.9,4,0.59,5.77,0.02,5.27
Chitwan,Millet,201516,1500,1630,1087,56.12,0.55,42.62,7.47,0.59,8.7,0.02,5.27
Chitwan,Millet,201617,1496,1616,1045,58.19,0.56,41.98,7.85,0.58,5.84,0.02,5.27
Chitwan,Millet,201718,1488,1598,1038,55.94,0.51,39.72,5.97,0.53,5.55,0.02,5.27
Chitwan,Millet,201819,1483,1522,1030,62.25,0.59,41.84,4.06,0.61,6.8,0.01,5.27
Chitwan,Millet,201920,1473,1645,1120,66.81,0.63,39.66,4.77,0.64,6.71,0.02,5.27
Chitwan,Millet,202021,1489,1673,1120,64.94,0.65,40.16,5.62,0.68,7.64,0.01,7.15
Chitwan,Millet,202122,1478,1693,1150,68.88,0.65,40.46,6.2,0.66,6.43,0.02,5.16
Chitwan,Barley,201415,30,45,1500,58.81,0.57,42.9,4,0.59,5.77,0.02,5.27
Chitwan,Barley,201516,30,42,1399,56.12,0.55,42.62,7.47,0.59,8.7,0.02,5.27
Chitwan,Barley,201617,28,40,1360,58.19,0.56,41.98,7.85,0.58,5.84,0.02,5.27
Chitwan,Barley,201718,22,39,1550,55.94,0.51,39.72,5.97,0.53,5.55,0.02,5.27
Chitwan,Barley,201819,19,36,1920,62.25,0.59,41.84,4.06,0.61,6.8,0.01,5.27
Chitwan,Barley,201920,18,34,1870,66.81,0.63,39.66,4.77,0.64,6.71,0.02,5.27
Chitwan,Barley,202021,15,33,800,64.94,0.65,40.16,5.62,0.68,7.64,0.01,7.15
Chitwan,Barley,202122,15,28,1870,68.88,0.65,40.46,6.2,0.66,6.43,0.02,5.16
Chitwan,Maize,201415,9200,26700,2902,58.81,0.57,42.9,4,0.59,5.77,0.02,5.27
Chitwan,Maize,201516,9310,26200,2814,56.12,0.55,42.62,7.47,0.59,8.7,0.02,5.27
Chitwan,Maize,201617,9290,26015,2810,58.19,0.56,41.98,7.85,0.58,5.84,0.02,5.27
Chitwan,Maize,201718,6205,20986,2745,55.94,0.51,39.72,5.97,0.53,5.55,0.02,5.27
Chitwan,Maize,201819,5763,21381,3710,62.25,0.59,41.84,4.06,0.61,6.8,0.01,5.27
Chitwan,Maize,201920,5986,24083,4020,66.81,0.63,39.66,4.77,0.64,6.71,0.02,5.27
Chitwan,Maize,202021,26019,98644,3790,64.94,0.65,40.16,5.62,0.68,7.64,0.01,7.15
Chitwan,Maize,202122,28055,105239,3750,68.88,0.65,40.46,6.2,0.66,6.43,0.02,5.16
Chitwan,Wheat,201415,8500,30500,3588,58.81,0.57,42.9,4,0.59,5.77,0.02,5.27
Chitwan,Wheat,201516,6020,20119,3342,56.12,0.55,42.62,7.47,0.59,8.7,0.02,5.27
Chitwan,Wheat,201617,5880,19980,3450,58.19,0.56,41.98,7.85,0.58,5.84,0.02,5.27
Chitwan,Wheat,201718,5690,18840,3580,55.94,0.51,39.72,5.97,0.53,5.55,0.02,5.27
Chitwan,Wheat,201819,5055,23199,4590,62.25,0.59,41.84,4.06,0.61,6.8,0.01,5.27
Chitwan,Wheat,201920,5088,19360,3810,66.81,0.63,39.66,4.77,0.64,6.71,0.02,5.27
Chitwan,Wheat,202021,5151,23248,4510,64.94,0.65,40.16,5.62,0.68,7.64,0.01,7.15
Chitwan,Wheat,202122,5151,23248,4510,68.88,0.65,40.46,6.2,0.66,6.43,0.02,5.16
Rautahat,Paddy,201415,30355,112994,3722,55.81,0.47,46.77,4.55,0.49,9.33,0.02,5.27
Rautahat,Paddy,201516,30400,101100,3326,52.94,0.41,44.83,5.12,0.45,8.77,0.02,0
Rautahat,Paddy,201617,32305,118004,3342,55.44,0.44,44.08,3.81,0.48,8.76,0.01,0
Rautahat,Paddy,201718,36590,126730,3365,50.75,0.36,42.8,4.92,0.41,9.42,0.04,0
Rautahat,Paddy,201819,39519,134760,3410,58.19,0.44,46.54,2.66,0.48,9.21,0.02,5.27
Rautahat,Paddy,201920,36750,126558,3440,67.31,0.59,44.9,4.86,0.6,7.45,0.02,5.27
Rautahat,Paddy,202021,36998,129953,3510,65.44,0.6,42.48,5.23,0.63,11.01,0.02,4.75
Rautahat,Paddy,202122,40529,129765,3200,65.75,0.5,43.56,5.44,0.52,8.56,0.03,2.97
Rautahat,Millet,201415,62,53,855,55.81,0.47,46.77,4.55,0.49,9.33,0.02,5.27
Rautahat,Millet,201516,62,63,1016,52.94,0.41,44.83,5.12,0.45,8.77,0.02,0
Rautahat,Millet,201617,68,59,970,55.44,0.44,44.08,3.81,0.48,8.76,0.01,0
Rautahat,Millet,201718,65,64,1020,50.75,0.36,42.8,4.92,0.41,9.42,0.04,0
Rautahat,Millet,201819,66,70,1060,58.19,0.44,46.54,2.66,0.48,9.21,0.02,5.27
Rautahat,Millet,201920,70,73,1040,67.31,0.59,44.9,4.86,0.6,7.45,0.02,5.27
Rautahat,Millet,202021,71,74,1040,65.44,0.6,42.48,5.23,0.63,11.01,0.02,4.75
Rautahat,Millet,202122,71,74,1040,65.75,0.5,43.56,5.44,0.52,8.56,0.03,2.97
Rautahat,Barley,201415,4,5,1250,55.81,0.47,46.77,4.55,0.49,9.33,0.02,5.27
Rautahat,Barley,201516,4,5,1166,52.94,0.41,44.83,5.12,0.45,8.77,0.02,0
Rautahat,Barley,201617,3,4,1360,55.44,0.44,44.08,3.81,0.48,8.76,0.01,0
Rautahat,Barley,201718,3,5,1490,50.75,0.36,42.8,4.92,0.41,9.42,0.04,0
Rautahat,Barley,201819,3,4,1380,58.19,0.44,46.54,2.66,0.48,9.21,0.02,5.27
Rautahat,Barley,201920,3,5,1570,67.31,0.59,44.9,4.86,0.6,7.45,0.02,5.27
Rautahat,Barley,202021,3,5,1570,65.44,0.6,42.48,5.23,0.63,11.01,0.02,4.75
Rautahat,Barley,202122,3,5,1570,65.75,0.5,43.56,5.44,0.52,8.56,0.03,2.97
Rautahat,Maize,201415,1800,5800,3222,55.81,0.47,46.77,4.55,0.49,9.33,0.02,5.27
Rautahat,Maize,201516,2055,6800,3309,52.94,0.41,44.83,5.12,0.45,8.77,0.02,0
Rautahat,Maize,201617,2058,6850,3300,55.44,0.44,44.08,3.81,0.48,8.76,0.01,0
Rautahat,Maize,201718,2204,7009,3298,50.75,0.36,42.8,4.92,0.41,9.42,0.04,0
Rautahat,Maize,201819,3416,10907,3190,58.19,0.44,46.54,2.66,0.48,9.21,0.02,5.27
Rautahat,Maize,201920,3506,12421,3540,67.31,0.59,44.9,4.86,0.6,7.45,0.02,5.27
Rautahat,Maize,202021,3513,12821,3650,65.44,0.6,42.48,5.23,0.63,11.01,0.02,4.75
Rautahat,Maize,202122,3513,12821,3650,65.75,0.5,43.56,5.44,0.52,8.56,0.03,2.97
Rautahat,Wheat,201415,15500,50375,3250,55.81,0.47,46.77,4.55,0.49,9.33,0.02,5.27
Rautahat,Wheat,201516,15453,46780,3027,52.94,0.41,44.83,5.12,0.45,8.77,0.02,0
Rautahat,Wheat,201617,15230,45390,3001,55.44,0.44,44.08,3.81,0.48,8.76,0.01,0
Rautahat,Wheat,201718,15320,46590,3018,50.75,0.36,42.8,4.92,0.41,9.42,0.04,0
Rautahat,Wheat,201819,14982,53719,3590,58.19,0.44,46.54,2.66,0.48,9.21,0.02,5.27
Rautahat,Wheat,201920,14987,55831,3730,67.31,0.59,44.9,4.86,0.6,7.45,0.02,5.27
Rautahat,Wheat,202021,14991,52786,3520,65.44,0.6,42.48,5.23,0.63,11.01,0.02,4.75
Rautahat,Wheat,202122,15991,52888,3310,65.75,0.5,43.56,5.44,0.52,8.56,0.03,2.97
Siraha,Paddy,201415,36000,95300,2647,57.62,0.48,43.23,6.27,0.48,7.67,0.02,5.27
Siraha,Paddy,201516,33500,85000,2537,57.44,0.5,44.25,6.72,0.53,8.84,0.02,5.27
Siraha,Paddy,201617,36650,112090,2897,58.81,0.48,41.93,5.59,0.5,9.27,0.02,5.27
Siraha,Paddy,201718,36890,116640,2920,53.81,0.41,41.53,6.87,0.44,8.04,0.01,0
Siraha,Paddy,201819,50197,172176,3430,59,0.46,44.15,4.99,0.48,8.79,0.02,5.27
Siraha,Paddy,201920,47707,167729,3520,67.88,0.6,43.43,6.44,0.61,7.35,0.04,5.27
Siraha,Paddy,202021,48925,174077,3560,66.69,0.62,41.3,7.13,0.62,9.3,0.02,4.73
Siraha,Paddy,202122,48885,164931,3370,67.25,0.53,41.44,7.16,0.54,7.65,0.03,3.35
Siraha,Millet,201415,640,640,1000,57.62,0.48,43.23,6.27,0.48,7.67,0.02,5.27
Siraha,Millet,201516,640,640,1000,57.44,0.5,44.25,6.72,0.53,8.84,0.02,5.27
Siraha,Millet,201617,545,545,1020,58.81,0.48,41.93,5.59,0.5,9.27,0.02,5.27
Siraha,Millet,201718,545,546,1015,53.81,0.41,41.53,6.87,0.44,8.04,0.01,0
Siraha,Millet,201819,445,446,1000,59,0.46,44.15,4.99,0.48,8.79,0.02,5.27
Siraha,Millet,201920,435,450,1030,67.88,0.6,43.43,6.44,0.61,7.35,0.04,5.27
Siraha,Millet,202021,440,458,1040,66.69,0.62,41.3,7.13,0.62,9.3,0.02,4.73
Siraha,Millet,202122,440,458,1040,67.25,0.53,41.44,7.16,0.54,7.65,0.03,3.35
Siraha,Barley,201415,0,0,0,57.62,0.48,43.23,6.27,0.48,7.67,0.02,5.27
Siraha,Barley,201516,0,0,0,57.44,0.5,44.25,6.72,0.53,8.84,0.02,5.27
Siraha,Barley,201617,0,0,0,58.81,0.48,41.93,5.59,0.5,9.27,0.02,5.27
Siraha,Barley,201718,0,0,0,53.81,0.41,41.53,6.87,0.44,8.04,0.01,0
Siraha,Barley,201819,0,0,0,59,0.46,44.15,4.99,0.48,8.79,0.02,5.27
Siraha,Barley,201920,0,0,0,67.88,0.6,43.43,6.44,0.61,7.35,0.04,5.27
Siraha,Barley,202021,19,25,1320,66.69,0.62,41.3,7.13,0.62,9.3,0.02,4.73
Siraha,Barley,202122,0,0,0,67.25,0.53,41.44,7.16,0.54,7.65,0.03,3.35
Siraha,Maize,201415,1730,3460,2000,57.62,0.48,43.23,6.27,0.48,7.67,0.02,5.27
Siraha,Maize,201516,1700,5400,3176,57.44,0.5,44.25,6.72,0.53,8.84,0.02,5.27
Siraha,Maize,201617,2000,6340,3440,58.81,0.48,41.93,5.59,0.5,9.27,0.02,5.27
Siraha,Maize,201718,2108,6298,3260,53.81,0.41,41.53,6.87,0.44,8.04,0.01,0
Siraha,Maize,201819,3816,8895,2330,59,0.46,44.15,4.99,0.48,8.79,0.02,5.27
Siraha,Maize,201920,3991,11993,3010,67.88,0.6,43.43,6.44,0.61,7.35,0.04,5.27
Siraha,Maize,202021,3699,12379,3350,66.69,0.62,41.3,7.13,0.62,9.3,0.02,4.73
Siraha,Maize,202122,3755,14007,3730,67.25,0.53,41.44,7.16,0.54,7.65,0.03,3.35
Siraha,Wheat,201415,15715,37500,2386,57.62,0.48,43.23,6.27,0.48,7.67,0.02,5.27
Siraha,Wheat,201516,15210,30420,2000,57.44,0.5,44.25,6.72,0.53,8.84,0.02,5.27
Siraha,Wheat,201617,14380,34020,2278,58.81,0.48,41.93,5.59,0.5,9.27,0.02,5.27
Siraha,Wheat,201718,12780,37802,2839,53.81,0.41,41.53,6.87,0.44,8.04,0.01,0
Siraha,Wheat,201819,11777,39955,3390,59,0.46,44.15,4.99,0.48,8.79,0.02,5.27
Siraha,Wheat,201920,11781,41287,3500,67.88,0.6,43.43,6.44,0.61,7.35,0.04,5.27
Siraha,Wheat,202021,11784,40254,3420,66.69,0.62,41.3,7.13,0.62,9.3,0.02,4.73
Siraha,Wheat,202122,11794,41468,3520,67.25,0.53,41.44,7.16,0.54,7.65,0.03,3.35
Kapilbastu,Paddy,201415,69840,209520,3000,53.44,0.48,46.26,5.74,0.5,7,0.03,5.27
Kapilbastu,Paddy,201516,58000,128520,2216,51.94,0.48,44.42,6.43,0.52,9.07,0.02,5.27
Kapilbastu,Paddy,201617,62340,183400,2838,53.94,0.51,44.6,6.79,0.53,7.01,0.02,5.27
Kapilbastu,Paddy,201718,61830,163450,2742,53.81,0.49,42.4,4.72,0.52,8.21,0.05,5.27
Kapilbastu,Paddy,201819,67216,237945,3540,58.5,0.53,45.02,5.39,0.55,9.67,0.04,5.27
Kapilbastu,Paddy,201920,66495,233470,3510,62,0.56,43.95,5.13,0.57,7.41,0.03,5.27
Kapilbastu,Paddy,202021,64362,234878,3650,61.69,0.6,42,6.59,0.63,8.12,0.01,6.31
Kapilbastu,Paddy,202122,66261,211484,3190,63.69,0.55,42.98,5.76,0.56,8.02,0.03,3.82
Kapilbastu,Millet,201415,0,0,0,53.44,0.48,46.26,5.74,0.5,7,0.03,5.27
Kapilbastu,Millet,201516,0,0,0,51.94,0.48,44.42,6.43,0.52,9.07,0.02,5.27
Kapilbastu,Millet,201617,0,0,0,53.94,0.51,44.6,6.79,0.53,7.01,0.02,5.27
Kapilbastu,Millet,201718,0,0,0,53.81,0.49,42.4,4.72,0.52,8.21,0.05,5.27
Kapilbastu,Millet,201819,0,0,0,58.5,0.53,45.02,5.39,0.55,9.67,0.04,5.27
Kapilbastu,Millet,201920,0,0,0,62,0.56,43.95,5.13,0.57,7.41,0.03,5.27
Kapilbastu,Millet,202021,0,0,0,61.69,0.6,42,6.59,0.63,8.12,0.01,6.31
Kapilbastu,Millet,202122,0,0,0,63.69,0.55,42.98,5.76,0.56,8.02,0.03,3.82
Kapilbastu,Barley,201415,200,350,1750,53.44,0.48,46.26,5.74,0.5,7,0.03,5.27
Kapilbastu,Barley,201516,202,330,1632,51.94,0.48,44.42,6.43,0.52,9.07,0.02,5.27
Kapilbastu,Barley,201617,198,332,1600,53.94,0.51,44.6,6.79,0.53,7.01,0.02,5.27
Kapilbastu,Barley,201718,188,337,1723,53.81,0.49,42.4,4.72,0.52,8.21,0.05,5.27
Kapilbastu,Barley,201819,178,328,1840,58.5,0.53,45.02,5.39,0.55,9.67,0.04,5.27
Kapilbastu,Barley,201920,177,330,1870,62,0.56,43.95,5.13,0.57,7.41,0.03,5.27
Kapilbastu,Barley,202021,177,330,1870,61.69,0.6,42,6.59,0.63,8.12,0.01,6.31
Kapilbastu,Barley,202122,177,330,1870,63.69,0.55,42.98,5.76,0.56,8.02,0.03,3.82
Kapilbastu,Maize,201415,3120,9500,3045,53.44,0.48,46.26,5.74,0.5,7,0.03,5.27
Kapilbastu,Maize,201516,3100,9500,3065,51.94,0.48,44.42,6.43,0.52,9.07,0.02,5.27
Kapilbastu,Maize,201617,2656,10158,3760,53.94,0.51,44.6,6.79,0.53,7.01,0.02,5.27
Kapilbastu,Maize,201718,1334,4351,3230,53.81,0.49,42.4,4.72,0.52,8.21,0.05,5.27
Kapilbastu,Maize,201819,2688,9803,3650,58.5,0.53,45.02,5.39,0.55,9.67,0.04,5.27
Kapilbastu,Maize,201920,2651,9938,3750,62,0.56,43.95,5.13,0.57,7.41,0.03,5.27
Kapilbastu,Maize,202021,2657,10258,3860,61.69,0.6,42,6.59,0.63,8.12,0.01,6.31
Kapilbastu,Maize,202122,1334,4451,3330,63.69,0.55,42.98,5.76,0.56,8.02,0.03,3.82
Kapilbastu,Wheat,201415,32100,101000,3146,53.44,0.48,46.26,5.74,0.5,7,0.03,5.27
Kapilbastu,Wheat,201516,27927,84451,3024,51.94,0.48,44.42,6.43,0.52,9.07,0.02,5.27
Kapilbastu,Wheat,201617,26489,96994,3245,53.94,0.51,44.6,6.79,0.53,7.01,0.02,5.27
Kapilbastu,Wheat,201718,25667,102456,3988,53.81,0.49,42.4,4.72,0.52,8.21,0.05,5.27
Kapilbastu,Wheat,201819,25667,103935,4050,58.5,0.53,45.02,5.39,0.55,9.67,0.04,5.27
Kapilbastu,Wheat,201920,26118,103167,3950,62,0.56,43.95,5.13,0.57,7.41,0.03,5.27
Kapilbastu,Wheat,202021,26725,99085,3710,61.69,0.6,42,6.59,0.63,8.12,0.01,6.31
Kapilbastu,Wheat,202122,26292,98184,3730,63.69,0.55,42.98,5.76,0.56,8.02,0.03,3.82
